Arrival Rate	Service Rate	Avg. Delay	Avg. Queue	Server Util	Sim Time
2.222222870	0.426666667	9295.869141	20714.990234	  0.999985	23100.939453
2.173913708	0.426666667	9374.884766	20516.101562	  0.999911	23314.498047
2.127660254	0.426666667	9520.192383	20118.365234	  0.999975	23621.345703
2.083334027	0.426666667	9428.821289	19665.707031	  0.999985	23722.031250
2.040817032	0.426666667	9363.900391	19138.587891	  0.999999	23413.847656
2.000000715	0.426666667	9360.336914	18902.593750	  0.999941	23931.044922
1.960785038	0.426666667	9331.559570	18206.083984	  0.999984	23598.128906
1.923077655	0.426666667	9338.617188	17738.230469	  0.999999	23775.482422
1.886793191	0.426666667	9214.625000	17388.476562	  0.999991	23583.755859
1.851852596	0.426666667	8892.625000	16334.347656	  0.999986	23173.498047
1.818182567	0.426666667	9059.737305	16398.128906	  0.999991	23373.105469
1.785715038	0.426666667	8820.609375	15967.748047	  0.999982	23341.380859
1.754386721	0.426666667	9078.150391	15810.801758	  0.999996	23392.949219
1.724138689	0.426666667	8601.818359	14871.000000	  0.999990	23228.003906
1.694916014	0.426666667	8809.364258	14974.031250	  0.999974	23592.173828
1.666667428	0.426666667	8721.601562	14521.077148	  0.999994	23304.591797
1.639345025	0.426666667	8691.189453	14164.169922	  0.999988	23294.470703
1.612903989	0.426666667	8524.714844	13799.255859	  0.999965	23438.474609
1.587302350	0.426666667	8647.604492	13642.123047	  0.999974	23557.837891
1.562500763	0.426666667	8472.060547	13189.022461	  0.999974	23445.289062
1.538462300	0.426666667	8450.265625	12911.198242	  0.999938	23188.757812
1.515152276	0.426666667	8478.882812	12858.769531	  0.999985	23297.283203
1.492538073	0.426666667	8660.310547	12692.876953	  0.999997	23593.720703
1.470588993	0.426666667	8590.545898	12806.010742	  0.999983	23997.146484
1.449276118	0.426666667	8106.842285	11819.724609	  0.999981	23135.718750
1.428572183	0.426666667	8403.847656	11991.456055	  0.999969	23610.025391
1.408451456	0.426666667	7990.604980	11214.469727	  0.999853	23341.865234
1.388889639	0.426666667	8278.338867	11482.457031	  0.999993	23920.433594
1.369863761	0.426666667	8034.448730	11159.520508	  0.999862	23557.712891
1.351352096	0.426666667	7984.383301	10861.089844	  0.999961	23598.193359
1.333334075	0.426666667	8125.528809	10941.098633	  0.999992	23771.412109
1.315790213	0.426666667	8166.916992	10758.305664	  0.999886	23897.738281
1.298702035	0.426666667	7916.969727	10207.369141	  0.999923	23539.212891
1.282052015	0.426666667	7884.895996	10007.125977	  0.999936	23500.046875
1.265823514	0.426666667	7752.479980	9780.486328	  0.999938	23495.177734
1.250000726	0.426666667	7651.542969	9617.508789	  0.999975	23184.986328
1.234568624	0.426666667	7450.637695	9247.233398	  0.999865	23154.193359
1.219512915	0.426666667	7451.304199	9272.489258	  0.999982	23250.287109
1.204819994	0.426666667	7570.071777	9047.263672	  0.999991	23276.236328
1.190476903	0.426666667	7466.901367	8725.779297	  0.999921	23294.126953
1.176471298	0.426666667	7686.956055	9073.520508	  0.999915	23655.789062
1.162791404	0.426666667	7351.641602	8538.034180	  0.999969	23159.390625
1.149425990	0.426666667	7330.950195	8436.473633	  0.999988	23457.775391
1.136364335	0.426666667	7369.471191	8266.263672	  0.999996	23420.037109
1.123596201	0.426666667	7102.815430	8027.154785	  0.999915	23312.763672
1.111111803	0.426666667	7254.659180	8024.618164	  0.999988	23450.607422
1.098901787	0.426666667	7377.867188	8131.211426	  0.999955	23824.955078
1.086957206	0.426666667	7191.363281	7696.502930	  0.999892	23455.226562
1.075269498	0.426666667	6940.381836	7442.773926	  0.999869	23428.917969
1.063830464	0.426666667	7021.672852	7446.488770	  0.999984	23148.423828
1.052632253	0.426666667	7003.494629	7372.918457	  0.999921	23450.826172
1.041667337	0.426666667	6971.168945	7379.056641	  0.999975	23577.410156
1.030928501	0.426666667	6749.304688	6968.222168	  0.999974	23177.798828
1.020408826	0.426666667	6947.816895	7085.893555	  0.999975	23451.314453
1.010101669	0.426666667	6671.859863	6720.013672	  0.999930	23269.845703
1.000000656	0.426666667	6730.235840	6708.814941	  0.999970	23564.960938
0.990099604	0.426666667	6637.269043	6559.816406	  0.999916	23480.125000
0.980392748	0.426666667	6966.431152	6868.219727	  0.999808	23869.933594
0.970874375	0.426666667	6329.708984	6239.985352	  0.999978	23162.574219
0.961539048	0.426666667	6721.579102	6401.529297	  0.999887	23934.943359
0.952381536	0.426666667	6577.507324	6280.306152	  0.999994	23973.142578
0.943396808	0.426666667	6328.876465	5896.157227	  0.999934	23289.023438
0.934580018	0.426666667	6511.196289	6095.152832	  0.999919	23551.771484
0.925926502	0.426666667	6278.087891	5722.262207	  0.999977	23244.515625
0.917431767	0.426666667	6103.769531	5598.533203	  0.999690	23186.500000
0.909091481	0.426666667	6216.708984	5635.577637	  0.999963	23550.648438
0.900901470	0.426666667	6189.409668	5555.790039	  0.999892	23552.652344
0.892857709	0.426666667	6171.151367	5471.432129	  0.999931	23556.478516
0.884956316	0.426666667	6076.373047	5363.270508	  0.999838	23485.326172
0.877193544	0.426666667	5816.665039	5100.001465	  0.999903	22988.408203
0.869565776	0.426666667	5911.422363	5117.120605	  0.999980	23429.144531
0.862069522	0.426666667	6170.861816	5260.592285	  0.999936	23533.214844
0.854701409	0.426666667	6047.240723	5140.710449	  0.999819	23702.074219
0.847458178	0.426666667	5868.053223	5007.581543	  0.999799	23527.021484
0.840336683	0.426666667	5624.193848	4710.994629	  0.999976	23058.001953
0.833333880	0.426666667	5557.086426	4614.916504	  0.999604	23333.423828
0.826446825	0.426666667	5708.726074	4731.517090	  0.999981	23512.310547
0.819672673	0.426666667	5609.794922	4614.920898	  0.999964	23496.042969
0.813008669	0.426666667	5430.038086	4477.783691	  0.999918	23289.558594
0.806452149	0.426666667	5672.541016	4534.298828	  0.999899	23409.498047
0.800000534	0.426666667	5510.569824	4386.008789	  0.999916	23287.136719
0.793651325	0.426666667	5355.317383	4252.205078	  0.999845	23391.705078
0.787402104	0.426666667	5312.600586	4200.690918	  0.999972	23694.687500
0.781250527	0.426666667	5655.137207	4372.121094	  0.999997	23901.746094
0.775194323	0.426666667	5156.438965	3977.518066	  0.999929	23463.162109
0.769231291	0.426666667	5297.170898	4087.223389	  0.999901	23619.771484
0.763359298	0.426666667	5424.020996	4173.613770	  0.999805	23867.792969
0.757576275	0.426666667	5163.437500	3904.142334	  0.999932	23917.406250
0.751880214	0.426666667	5098.512695	3802.858643	  0.999999	23741.421875
0.746269169	0.426666667	5236.038086	3931.986816	  0.999974	23980.550781
0.740741251	0.426666667	4975.094727	3698.908936	  0.999890	23521.158203
0.735294626	0.426666667	5098.554688	3639.038330	  0.999974	23680.265625
0.729927513	0.426666667	4846.375977	3480.927246	  0.999834	23601.384766
0.724638184	0.426666667	4830.930176	3561.946045	  0.999845	23779.398438
0.719424961	0.426666667	4867.076172	3458.482422	  0.999925	23748.951172
0.714286213	0.426666667	4769.683594	3413.818848	  0.999976	23510.662109
0.709220355	0.426666667	4711.979980	3312.899902	  0.999788	23544.986328
0.704225846	0.426666667	4623.522461	3291.358398	  0.999744	23477.087891
0.699301191	0.426666667	4522.085938	3149.751709	  0.999744	23344.097656
0.694444934	0.426666667	4586.228027	3215.560791	  0.999862	23375.318359
0.689655660	0.426666667	4470.919922	3041.176758	  0.999916	23796.117188
0.684931992	0.426666667	4147.291016	2890.471924	  0.999744	23091.697266
0.680272592	0.426666667	4285.892090	2905.685059	  0.999785	23401.033203
0.675676157	0.426666667	4216.151367	2903.133057	  0.999989	23075.451172
0.671141419	0.426666667	4308.245117	2839.332764	  0.999968	23206.017578
0.666667144	0.426666667	4220.529785	2838.045166	  0.999986	23413.150391
0.662252130	0.426666667	4029.548096	2680.953613	  0.999755	23212.871094
0.657895209	0.426666667	3934.814697	2560.222168	  0.999780	23011.419922
0.653595242	0.426666667	3969.681885	2573.679932	  0.999810	23199.978516
0.649351118	0.426666667	4046.228760	2593.896484	  0.999988	23559.117188
0.645161757	0.426666667	3878.586914	2481.092041	  0.999693	23069.050781
0.641026105	0.426666667	4011.639160	2570.262939	  0.999991	23263.199219
0.636943138	0.426666667	3893.434814	2507.946533	  0.999588	23197.349609
0.632911853	0.426666667	3736.324707	2405.644531	  0.999307	23329.919922
0.628931276	0.426666667	3798.882080	2378.021484	  0.999939	23069.490234
0.625000456	0.426666667	3794.388916	2413.021240	  0.999731	23573.158203
0.621118467	0.426666667	3484.718018	2148.667480	  0.999283	23228.386719
0.617284403	0.426666667	3734.355713	2302.563477	  0.999928	23447.738281
0.613497383	0.426666667	3716.928711	2308.154541	  0.999925	23255.023438
0.609756546	0.426666667	3484.343506	2099.970947	  0.999823	23414.630859
0.606061053	0.426666667	3659.386475	2221.690918	  0.999709	23626.300781
0.602410083	0.426666667	3303.356934	1980.375122	  0.999792	23241.857422
0.598802838	0.426666667	3192.489746	1888.709839	  0.999903	23341.158203
0.595238536	0.426666667	3472.919922	2084.123047	  0.999997	23609.740234
0.591716415	0.426666667	3316.426514	1919.678101	  0.999793	23293.517578
0.588235731	0.426666667	3245.595215	1911.953369	  0.998704	23535.939453
0.584795757	0.426666667	3378.293213	1963.472900	  0.999838	23802.912109
0.581395782	0.426666667	3104.671875	1824.650024	  0.999840	23118.001953
0.578035114	0.426666667	3012.352051	1779.577515	  0.999801	23394.656250
0.574713074	0.426666667	2844.980713	1654.544312	  0.999609	23516.773438
0.571429000	0.426666667	2892.292480	1653.756714	  0.999738	23060.175781
0.568182245	0.426666667	3031.282227	1712.651855	  0.999933	23437.205078
0.564972176	0.426666667	2722.638428	1544.081787	  0.999899	23559.857422
0.561798176	0.426666667	2647.312988	1462.695190	  0.999982	23420.910156
0.558659639	0.426666667	2730.390137	1544.834106	  0.999617	23218.273438
0.555555975	0.426666667	2411.619385	1322.948853	  0.999908	23363.302734
0.552486606	0.426666667	3013.129395	1664.353394	  0.999925	23850.654297
0.549450965	0.426666667	2677.804199	1473.104614	  0.999120	23383.259766
0.546448502	0.426666667	2670.134521	1450.845947	  0.999769	23365.287109
0.543478674	0.426666667	2362.375488	1249.878540	  0.999118	23436.060547
0.540540952	0.426666667	2611.826904	1401.107666	  0.999965	23381.320312
0.537634818	0.426666667	2472.707031	1319.659546	  0.999944	23347.882812
0.534759766	0.426666667	2338.549316	1250.315796	  0.999903	23383.585938
0.531915300	0.426666667	2181.421143	1170.064941	  0.999895	23016.289062
0.529100934	0.426666667	2475.956055	1348.570312	  0.999977	23610.507812
0.526316192	0.426666667	2228.368652	1185.910522	  0.999644	23615.027344
0.523560611	0.426666667	2536.990479	1318.957520	  0.999776	23630.783203
0.520833733	0.426666667	1900.706543	975.117249	  0.997918	23357.693359
0.518135113	0.426666667	1797.226562	932.413940	  0.999300	23358.964844
0.515464314	0.426666667	2192.193604	1117.336304	  0.999422	23485.384766
0.512820908	0.426666667	2256.572510	1154.140625	  0.999787	23789.333984
0.510204475	0.426666667	2214.507324	1141.174194	  0.999432	23491.328125
0.507614605	0.426666667	2053.465332	1054.500854	  0.999746	23429.203125
0.505050895	0.426666667	1804.244019	910.629578	  0.999874	23213.837891
0.502512952	0.426666667	1641.875854	800.907471	  0.999524	23358.439453
0.500000387	0.426666667	1879.270996	958.277893	  0.998486	23401.962891
0.497512794	0.426666667	1708.494751	863.896973	  0.999551	23504.650391
0.495049860	0.426666667	1573.387939	791.660034	  0.999484	23623.148438
0.492611192	0.426666667	1490.776123	739.523010	  0.998768	23611.416016
0.490196431	0.426666667	1545.268799	759.222412	  0.999893	23198.585938
0.487805230	0.426666667	1210.212891	587.549622	  0.999807	22983.191406
0.485437244	0.426666667	1355.985718	646.068481	  0.998641	23423.373047
0.483092137	0.426666667	1532.660278	742.556946	  0.999176	23396.642578
0.480769579	0.426666667	1490.158447	717.297668	  0.999654	23680.421875
0.478469247	0.426666667	1230.095337	601.407166	  0.996707	23330.619141
0.476190822	0.426666667	1230.151245	572.237793	  0.999749	23580.917969
0.473933994	0.426666667	1298.279297	623.847595	  0.999332	23296.214844
0.471698457	0.426666667	1049.328247	500.832825	  0.999838	23555.023438
0.469483911	0.426666667	712.774780	327.844452	  0.998601	23145.427734
0.467290061	0.426666667	728.562317	339.817078	  0.997709	23152.402344
0.465116619	0.426666667	1069.235107	493.005981	  0.998462	23277.326172
0.462963302	0.426666667	845.836487	394.963318	  0.995710	23126.375000
0.460829831	0.426666667	1145.725342	528.422852	  0.999621	24090.951172
0.458715933	0.426666667	796.016052	360.902008	  0.997799	23182.689453
0.456621341	0.426666667	861.481384	389.384216	  0.997486	23699.966797
0.454545790	0.426666667	741.257202	341.009644	  0.999542	23391.720703
0.452489022	0.426666667	629.708374	286.030212	  0.997014	23550.048828
0.450450783	0.426666667	795.837280	363.701508	  0.999670	23212.105469
0.448430825	0.426666667	522.309753	235.567917	  0.999495	23264.738281
0.446428902	0.426666667	981.869324	436.846985	  0.999348	24075.152344
0.444444774	0.426666667	297.013336	131.592621	  0.998015	23249.652344
0.442478205	0.426666667	580.219849	256.136536	  0.998626	23627.585938
0.440528962	0.426666667	388.447449	173.274231	  0.998574	23467.841797
0.438596818	0.426666667	617.675293	269.372742	  0.999751	23542.789062
0.436681548	0.426666667	384.978912	169.490097	  0.996427	23767.658203
0.434782933	0.426666667	239.828445	103.333107	  0.999454	23295.101562
0.432900756	0.426666667	340.021027	147.374420	  0.997745	23642.648438
0.431034805	0.426666667	141.727615	 61.087410	  0.997484	23221.765625
0.429184871	0.426666667	201.075623	 87.714066	  0.993140	23388.039062
0.427350748	0.426666667	114.000549	 49.297337	  0.975845	23483.857422
