Arrival Rate	Service Rate	Avg. Delay	Avg. Queue	Server Util	Sim Time
1.176471298	0.426666667	  3.175999	  5.298873	  0.964465	 14.934290
1.162791404	0.426666667	  4.347472	  5.937317	  0.852164	 17.651684
1.149425990	0.426666667	  3.711513	  7.768662	  0.986240	 11.810184
1.136364335	0.426666667	  7.204793	  7.416313	  0.925953	 22.283733
1.123596201	0.426666667	  7.761457	 12.663529	  0.976012	 18.743593
1.111111803	0.426666667	  7.090600	  7.870447	  0.965629	 18.962032
1.098901787	0.426666667	  8.708559	 10.609386	  0.998115	 19.820063
1.086957206	0.426666667	  7.625463	  6.367151	  0.894347	 31.698732
1.075269498	0.426666667	  9.837863	 13.527201	  0.975478	 26.826590
1.063830464	0.426666667	  7.294331	 10.065619	  0.963966	 23.271244
1.052632253	0.426666667	  9.420776	 10.593832	  0.996166	 25.014040
1.041667337	0.426666667	  6.724603	  7.045781	  0.912552	 25.278624
1.030928501	0.426666667	 10.878759	 11.809655	  0.993168	 26.944361
1.020408826	0.426666667	  2.730991	  4.135004	  0.789900	 19.983532
1.010101669	0.426666667	  7.993070	  6.003252	  0.924904	 21.329048
1.000000656	0.426666667	  3.912283	  5.808898	  0.940654	 15.546115
0.990099604	0.426666667	  7.065427	  8.425939	  0.958097	 21.777254
0.980392748	0.426666667	  5.355578	  3.950891	  0.969209	 24.827383
0.970874375	0.426666667	  4.080112	  4.925498	  0.994628	 23.165901
0.961539048	0.426666667	  7.330471	  7.651877	  0.992407	 27.616138
0.952381536	0.426666667	  5.650496	  9.012784	  0.975953	 27.022217
0.943396808	0.426666667	  6.846979	  7.051275	  0.999515	 24.402552
0.934580018	0.426666667	  5.171714	  3.439894	  0.993845	 15.901380
0.925926502	0.426666667	  9.883703	 10.222277	  0.973928	 27.213638
0.917431767	0.426666667	  5.388590	  4.855791	  0.913681	 25.813826
0.909091481	0.426666667	  5.481353	  4.438801	  0.999439	 15.045683
0.900901470	0.426666667	  8.674884	  9.541908	  0.942710	 25.948189
0.892857709	0.426666667	 11.504287	  7.700891	  0.960720	 30.511786
0.884956316	0.426666667	  6.153507	  4.192929	  0.926310	 25.671120
0.877193544	0.426666667	 13.952347	  9.858150	  0.984986	 35.137829
0.869565776	0.426666667	  1.320248	  2.235099	  0.653997	 20.265211
0.862069522	0.426666667	  6.844165	  7.091314	  0.806953	 34.000591
0.854701409	0.426666667	  3.289047	  2.730414	  0.858190	 18.191193
0.847458178	0.426666667	  7.224673	  7.364984	  0.903942	 30.386694
0.840336683	0.426666667	 10.320213	  8.415070	  0.928203	 28.040854
0.833333880	0.426666667	  0.879491	  0.513289	  0.864158	 19.702137
0.826446825	0.426666667	  5.790646	  4.507180	  0.971155	 21.308720
0.819672673	0.426666667	  5.317058	  4.891909	  0.964163	 26.768261
0.813008669	0.426666667	 11.283194	  8.793306	  0.982355	 30.293072
0.806452149	0.426666667	  1.800952	  1.787455	  0.946360	 16.467003
0.800000534	0.426666667	  7.873959	  4.123615	  0.981352	 28.634918
0.793651325	0.426666667	  0.504017	  0.303567	  0.559046	 19.952559
0.787402104	0.426666667	  2.726032	  2.009569	  0.771224	 26.232862
0.781250527	0.426666667	  1.686469	  1.503064	  0.786948	 14.674903
0.775194323	0.426666667	  1.621481	  1.374933	  0.922743	 17.033804
0.769231291	0.426666667	 10.062438	  6.053350	  0.866668	 37.858185
0.763359298	0.426666667	  3.672026	  3.214385	  0.955705	 13.430161
0.757576275	0.426666667	 10.940784	  8.905822	  0.913382	 32.459389
0.751880214	0.426666667	  3.193406	  3.659547	  0.876392	 19.151035
0.746269169	0.426666667	  8.396517	  5.382010	  0.949150	 32.427967
0.740741251	0.426666667	 13.192854	 12.293649	  0.979530	 31.296783
0.735294626	0.426666667	  1.520460	  1.956079	  0.688179	 33.327328
0.729927513	0.426666667	  5.216927	  3.689223	  0.971926	 19.354704
0.724638184	0.426666667	 13.927950	 10.645957	  0.988834	 31.455231
0.719424961	0.426666667	  4.395734	  3.568381	  0.897763	 21.000172
0.714286213	0.426666667	 11.757026	  8.235511	  0.976129	 38.198441
0.709220355	0.426666667	  6.767251	  6.270020	  0.945170	 28.113182
0.704225846	0.426666667	  5.443738	  2.868806	  0.988684	 20.609385
0.699301191	0.426666667	  5.032014	  3.705354	  0.864129	 29.965261
0.694444934	0.426666667	  3.228648	  1.607849	  0.642614	 20.977947
0.689655660	0.426666667	  6.416006	  4.897958	  0.964047	 21.003960
0.684931992	0.426666667	  7.607368	  6.786603	  0.975182	 23.697197
0.680272592	0.426666667	  3.126318	  2.288761	  0.940465	 18.782827
0.675676157	0.426666667	  6.827419	  4.709036	  0.984071	 28.295668
0.671141419	0.426666667	  6.219226	  4.932087	  0.854643	 29.497803
0.666667144	0.426666667	  8.166595	  9.749090	  0.975297	 38.342995
0.662252130	0.426666667	  1.422455	  1.112671	  0.862779	 19.280107
0.657895209	0.426666667	 13.939832	  8.590714	  0.913801	 29.348415
0.653595242	0.426666667	  2.424346	  2.110806	  0.734183	 18.678270
0.649351118	0.426666667	  5.438783	  3.086037	  0.894909	 18.649780
0.645161757	0.426666667	  1.179284	  0.531582	  0.731540	 22.184427
0.641026105	0.426666667	  2.703192	  1.705877	  0.974076	 19.476322
0.636943138	0.426666667	  1.040991	  0.522582	  0.628811	 19.920151
0.632911853	0.426666667	  3.176806	  0.996154	  0.739636	 31.900366
0.628931276	0.426666667	  6.574954	  5.871879	  0.955775	 26.074314
0.625000456	0.426666667	  1.187353	  0.596553	  0.668764	 19.903584
0.621118467	0.426666667	  1.567348	  0.970608	  0.730565	 16.148106
0.617284403	0.426666667	  0.252143	  0.178798	  0.708972	 14.102137
0.613497383	0.426666667	  6.926600	  4.221752	  0.862246	 34.515076
0.609756546	0.426666667	  9.723668	  7.460477	  0.988449	 34.588562
0.606061053	0.426666667	  3.117278	  1.621348	  0.935708	 22.344814
0.602410083	0.426666667	  5.395043	  2.713658	  0.909744	 31.992678
0.598802838	0.426666667	  3.923740	  2.406603	  0.946021	 18.731558
0.595238536	0.426666667	  3.299416	  1.364365	  0.844102	 28.812298
0.591716415	0.426666667	 11.240808	  7.049475	  0.977906	 33.614697
0.588235731	0.426666667	  9.564746	  4.103196	  0.894311	 31.520159
0.584795757	0.426666667	  5.481471	  3.839631	  0.770414	 21.208042
0.581395782	0.426666667	  7.063925	  5.799298	  0.992508	 22.365215
0.578035114	0.426666667	  7.314212	  3.399637	  0.795221	 27.622343
0.574713074	0.426666667	  5.633963	  5.237252	  0.950543	 23.879004
0.571429000	0.426666667	  0.956233	  1.017339	  0.624064	 20.126617
0.568182245	0.426666667	  2.472299	  2.375004	  0.839419	 19.437412
0.564972176	0.426666667	  4.910469	  3.129680	  0.919050	 27.612087
0.561798176	0.426666667	  3.679079	  1.939264	  0.906616	 22.851583
0.558659639	0.426666667	  6.063379	  4.589837	  0.831742	 30.149876
0.555555975	0.426666667	  6.148048	  3.182673	  0.962183	 22.601875
0.552486606	0.426666667	  2.152457	  1.141102	  0.654574	 24.817434
0.549450965	0.426666667	  4.633626	  3.316791	  0.757355	 24.547903
0.546448502	0.426666667	  1.849910	  1.676236	  0.919979	 20.006475
0.543478674	0.426666667	  4.175376	  1.878914	  0.812546	 30.299719
0.540540952	0.426666667	  3.983697	  1.926636	  0.826230	 32.358597
0.537634818	0.426666667	  3.762215	  2.484818	  0.953019	 27.630627
0.534759766	0.426666667	  6.927625	  3.687397	  0.877879	 40.401611
0.531915300	0.426666667	  9.293636	  6.540442	  0.809989	 35.675549
0.529100934	0.426666667	  5.287580	  4.811108	  0.851655	 30.078270
0.526316192	0.426666667	  2.008767	  0.841578	  0.642985	 27.966909
0.523560611	0.426666667	  0.801998	  0.268810	  0.633754	 29.835152
0.520833733	0.426666667	  3.742403	  1.479221	  0.968175	 34.325836
0.518135113	0.426666667	  8.214482	  5.503537	  0.902282	 29.071150
0.515464314	0.426666667	  2.885171	  1.132868	  0.715582	 25.467850
0.512820908	0.426666667	  2.305372	  1.449299	  0.732557	 28.598160
0.510204475	0.426666667	  4.536129	  3.183315	  0.685816	 35.706760
0.507614605	0.426666667	  6.777125	  5.680860	  0.916884	 32.312279
0.505050895	0.426666667	  0.615589	  0.192284	  0.543162	 32.014668
0.502512952	0.426666667	  0.032073	  0.012029	  0.357444	 26.664068
0.500000387	0.426666667	  7.872388	  3.937755	  0.985314	 32.866467
0.497512794	0.426666667	  7.642586	  4.537872	  0.939171	 23.692486
0.495049860	0.426666667	  5.847703	  3.538128	  0.961655	 33.098110
0.492611192	0.426666667	  7.076792	  3.475373	  0.891905	 25.444904
0.490196431	0.426666667	  2.215608	  0.711190	  0.817715	 31.153555
0.487805230	0.426666667	  5.156094	  2.641565	  0.807755	 24.618523
0.485437244	0.426666667	  2.153738	  0.816060	  0.889191	 26.391895
0.483092137	0.426666667	  4.971963	  3.409472	  0.885045	 26.353600
0.480769579	0.426666667	  6.186125	  2.686127	  0.963659	 25.344656
0.478469247	0.426666667	  6.406476	  4.561925	  0.932971	 27.863050
0.476190822	0.426666667	  7.528034	  3.776078	  0.784105	 36.299599
0.473933994	0.426666667	  0.422014	  0.111621	  0.592032	 37.807858
0.471698457	0.426666667	  0.124385	  0.078979	  0.704452	 15.749155
0.469483911	0.426666667	  3.406583	  2.126889	  0.780282	 21.346140
0.467290061	0.426666667	  3.647892	  1.745182	  0.867413	 36.678989
0.465116619	0.426666667	  1.491931	  0.827089	  0.707067	 20.709219
0.462963302	0.426666667	  0.087066	  0.039043	  0.492201	 22.299927
0.460829831	0.426666667	  7.363245	  5.457100	  0.882549	 43.681389
0.458715933	0.426666667	  1.198117	  1.073178	  0.611787	 18.730598
0.456621341	0.426666667	  1.097039	  0.336582	  0.434988	 32.593475
0.454545790	0.426666667	  0.485434	  0.366177	  0.561303	 13.256840
0.452489022	0.426666667	  5.428824	  2.470770	  0.718737	 28.194489
0.450450783	0.426666667	  3.994001	  2.223022	  0.794554	 25.179832
0.448430825	0.426666667	  2.815226	  1.192889	  0.849239	 23.600073
0.446428902	0.426666667	 12.235319	  4.581455	  0.947326	 32.601181
0.444444774	0.426666667	  1.330370	  0.934454	  0.776404	 14.236868
0.442478205	0.426666667	  0.842392	  0.349657	  0.410486	 24.091930
0.440528962	0.426666667	  4.320263	  1.791147	  0.937378	 27.979122
0.438596818	0.426666667	  1.658229	  0.458280	  0.533671	 36.183773
0.436681548	0.426666667	  0.165598	  0.057511	  0.542361	 28.793993
0.434782933	0.426666667	  1.798053	  0.553569	  0.578778	 32.927425
0.432900756	0.426666667	  1.736256	  0.920879	  0.692192	 18.854326
0.431034805	0.426666667	  0.664390	  0.227096	  0.449138	 29.255842
0.429184871	0.426666667	  0.240567	  0.070303	  0.377891	 34.218319
0.427350748	0.426666667	  0.942406	  0.320169	  0.626207	 29.434591
