Arrival Rate	Service Rate	Avg. Delay	Avg. Queue	Server Util	Sim Time
0.267379883	0.212765966	 34.889534	  9.608065	  0.964062	484.644623
0.265957650	0.212765966	 69.317947	 18.818966	  0.983879	456.905060
0.264550467	0.212765966	 87.555359	 24.346603	  0.972687	503.329865
0.263158096	0.212765966	 19.318846	  4.496090	  0.920076	491.901001
0.261780305	0.212765966	 57.210655	 14.881598	  0.996620	489.384430
0.260416867	0.212765966	 38.174339	  8.601080	  0.928073	501.073792
0.259067557	0.212765966	 33.082413	  8.266547	  0.947354	433.570374
0.257732157	0.212765966	 93.223801	 24.493490	  0.986099	523.509827
0.256410454	0.212765966	 42.096378	 11.474522	  0.975565	452.397247
0.255102238	0.212765966	 32.214520	  7.512835	  0.949637	463.467041
0.253807303	0.212765966	 17.864958	  3.852393	  0.936726	479.733917
0.252525448	0.212765966	 18.719193	  4.218642	  0.919370	483.473907
0.251256476	0.212765966	 85.497986	 23.414085	  0.954133	515.812012
0.250000194	0.212765966	 75.068787	 19.647835	  0.983250	465.952026
0.248756397	0.212765966	 72.402206	 19.253468	  0.924318	528.745239
0.247524930	0.212765966	 22.269312	  5.703646	  0.961006	407.844940
0.246305596	0.212765966	 23.842453	  5.677427	  0.984156	498.776428
0.245098216	0.212765966	 42.949677	 11.102566	  0.958126	470.776733
0.243902615	0.212765966	 71.084343	 16.825575	  0.993231	479.919952
0.242718622	0.212765966	 24.799709	  5.352351	  0.982007	466.721680
0.241546068	0.212765966	 36.828445	  8.297355	  0.932733	508.159485
0.240384790	0.212765966	 64.805519	 13.967138	  0.930520	502.296173
0.239234623	0.212765966	 33.108837	  7.893166	  0.961618	436.787018
0.238095411	0.212765966	 21.023325	  4.999432	  0.906181	427.170746
0.236966997	0.212765966	 48.539268	  9.175642	  0.863735	613.781250
0.235849228	0.212765966	 49.375904	 12.792173	  0.905142	498.078583
0.234741955	0.212765966	 37.516235	 10.262465	  0.917202	556.580444
0.233645031	0.212765966	 40.227009	  8.003553	  0.968092	505.788452
0.232558310	0.212765966	 47.727695	 10.178221	  0.872187	595.660034
0.231481651	0.212765966	 33.704510	  7.163453	  0.967208	485.717560
0.230414916	0.212765966	 66.417038	 15.141679	  0.956601	515.777405
0.229357967	0.212765966	 12.362958	  2.368800	  0.827425	527.952942
0.228310670	0.212765966	 34.863346	  8.771175	  0.953666	457.343262
0.227272895	0.212765966	 14.885908	  3.501432	  0.932640	451.528595
0.226244511	0.212765966	 22.513813	  4.717841	  0.967115	490.773132
0.225225392	0.212765966	 45.308117	  9.202263	  0.987866	499.701996
0.224215413	0.212765966	 67.696800	 14.906574	  0.995638	495.444397
0.223214451	0.212765966	 10.378146	  2.251150	  0.893345	476.477112
0.222222387	0.212765966	 11.604348	  2.256018	  0.855559	514.372864
